Date,Close,CloseDividends,dividendsAcc,ticker
2010-05-24 00:00:00-03:00,59915.0,59915.0,0.0,^BVSP
2010-05-25 00:00:00-03:00,59184.0,59184.0,0.0,^BVSP
2010-05-26 00:00:00-03:00,60190.0,60190.0,0.0,^BVSP
2010-05-27 00:00:00-03:00,62092.0,62092.0,0.0,^BVSP
2010-05-28 00:00:00-03:00,61947.0,61947.0,0.0,^BVSP
2010-05-31 00:00:00-03:00,63047.0,63047.0,0.0,^BVSP
2010-06-01 00:00:00-03:00,61841.0,61841.0,0.0,^BVSP
2010-06-02 00:00:00-03:00,62943.0,62943.0,0.0,^BVSP
2010-06-04 00:00:00-03:00,61676.0,61676.0,0.0,^BVSP
2010-06-07 00:00:00-03:00,61183.0,61183.0,0.0,^BVSP
2010-06-08 00:00:00-03:00,61856.0,61856.0,0.0,^BVSP
2010-06-09 00:00:00-03:00,61479.0,61479.0,0.0,^BVSP
2010-06-10 00:00:00-03:00,63049.0,63049.0,0.0,^BVSP
2010-06-11 00:00:00-03:00,63605.0,63605.0,0.0,^BVSP
2010-06-14 00:00:00-03:00,63533.0,63533.0,0.0,^BVSP
2010-06-15 00:00:00-03:00,64442.0,64442.0,0.0,^BVSP
2010-06-16 00:00:00-03:00,64751.0,64751.0,0.0,^BVSP
2010-06-17 00:00:00-03:00,64541.0,64541.0,0.0,^BVSP
2010-06-18 00:00:00-03:00,64438.0,64438.0,0.0,^BVSP
2010-06-21 00:00:00-03:00,64829.0,64829.0,0.0,^BVSP
2010-06-22 00:00:00-03:00,64811.0,64811.0,0.0,^BVSP
2010-06-23 00:00:00-03:00,65160.0,65160.0,0.0,^BVSP
2010-06-24 00:00:00-03:00,63937.0,63937.0,0.0,^BVSP
2010-06-25 00:00:00-03:00,64824.0,64824.0,0.0,^BVSP
2010-06-28 00:00:00-03:00,64225.0,64225.0,0.0,^BVSP
2010-06-29 00:00:00-03:00,61978.0,61978.0,0.0,^BVSP
2010-06-30 00:00:00-03:00,60936.0,60936.0,0.0,^BVSP
2010-07-01 00:00:00-03:00,61236.0,61236.0,0.0,^BVSP
2010-07-02 00:00:00-03:00,61430.0,61430.0,0.0,^BVSP
2010-07-05 00:00:00-03:00,60865.0,60865.0,0.0,^BVSP
2010-07-06 00:00:00-03:00,62065.0,62065.0,0.0,^BVSP
2010-07-07 00:00:00-03:00,63284.0,63284.0,0.0,^BVSP
2010-07-08 00:00:00-03:00,63476.0,63476.0,0.0,^BVSP
2010-07-12 00:00:00-03:00,62960.0,62960.0,0.0,^BVSP
2010-07-13 00:00:00-03:00,63686.0,63686.0,0.0,^BVSP
2010-07-14 00:00:00-03:00,63479.0,63479.0,0.0,^BVSP
2010-07-15 00:00:00-03:00,63489.0,63489.0,0.0,^BVSP
2010-07-16 00:00:00-03:00,62339.0,62339.0,0.0,^BVSP
2010-07-19 00:00:00-03:00,63297.0,63297.0,0.0,^BVSP
2010-07-20 00:00:00-03:00,64463.0,64463.0,0.0,^BVSP
2010-07-21 00:00:00-03:00,64477.0,64477.0,0.0,^BVSP
2010-07-22 00:00:00-03:00,65748.0,65748.0,0.0,^BVSP
2010-07-23 00:00:00-03:00,66323.0,66323.0,0.0,^BVSP
2010-07-26 00:00:00-03:00,66443.0,66443.0,0.0,^BVSP
2010-07-27 00:00:00-03:00,66674.0,66674.0,0.0,^BVSP
2010-07-28 00:00:00-03:00,66808.0,66808.0,0.0,^BVSP
2010-07-29 00:00:00-03:00,66954.0,66954.0,0.0,^BVSP
2010-07-30 00:00:00-03:00,67515.0,67515.0,0.0,^BVSP
2010-08-02 00:00:00-03:00,68517.0,68517.0,0.0,^BVSP
2010-08-03 00:00:00-03:00,67997.0,67997.0,0.0,^BVSP
2010-08-04 00:00:00-03:00,68272.0,68272.0,0.0,^BVSP
2010-08-05 00:00:00-03:00,68412.0,68412.0,0.0,^BVSP
2010-08-06 00:00:00-03:00,68095.0,68095.0,0.0,^BVSP
2010-08-09 00:00:00-03:00,67862.0,67862.0,0.0,^BVSP
2010-08-10 00:00:00-03:00,67223.0,67223.0,0.0,^BVSP
2010-08-11 00:00:00-03:00,65790.0,65790.0,0.0,^BVSP
2010-08-12 00:00:00-03:00,65966.0,65966.0,0.0,^BVSP
2010-08-13 00:00:00-03:00,66264.0,66264.0,0.0,^BVSP
2010-08-16 00:00:00-03:00,66702.0,66702.0,0.0,^BVSP
2010-08-17 00:00:00-03:00,67584.0,67584.0,0.0,^BVSP
2010-08-18 00:00:00-03:00,67638.0,67638.0,0.0,^BVSP
2010-08-19 00:00:00-03:00,66887.0,66887.0,0.0,^BVSP
2010-08-20 00:00:00-03:00,66677.0,66677.0,0.0,^BVSP
2010-08-23 00:00:00-03:00,65982.0,65982.0,0.0,^BVSP
2010-08-24 00:00:00-03:00,65156.0,65156.0,0.0,^BVSP
2010-08-25 00:00:00-03:00,64803.0,64803.0,0.0,^BVSP
2010-08-26 00:00:00-03:00,63867.0,63867.0,0.0,^BVSP
2010-08-27 00:00:00-03:00,65585.0,65585.0,0.0,^BVSP
2010-08-30 00:00:00-03:00,64261.0,64261.0,0.0,^BVSP
2010-08-31 00:00:00-03:00,65145.0,65145.0,0.0,^BVSP
2010-09-01 00:00:00-03:00,67073.0,67073.0,0.0,^BVSP
2010-09-02 00:00:00-03:00,66808.0,66808.0,0.0,^BVSP
2010-09-03 00:00:00-03:00,66679.0,66679.0,0.0,^BVSP
2010-09-06 00:00:00-03:00,66747.0,66747.0,0.0,^BVSP
2010-09-08 00:00:00-03:00,66407.0,66407.0,0.0,^BVSP
2010-09-09 00:00:00-03:00,66624.0,66624.0,0.0,^BVSP
2010-09-10 00:00:00-03:00,66807.0,66807.0,0.0,^BVSP
2010-09-13 00:00:00-03:00,68031.0,68031.0,0.0,^BVSP
2010-09-14 00:00:00-03:00,67692.0,67692.0,0.0,^BVSP
2010-09-15 00:00:00-03:00,68107.0,68107.0,0.0,^BVSP
2010-09-16 00:00:00-03:00,67663.0,67663.0,0.0,^BVSP
2010-09-17 00:00:00-03:00,67089.0,67089.0,0.0,^BVSP
2010-09-20 00:00:00-03:00,68190.0,68190.0,0.0,^BVSP
2010-09-21 00:00:00-03:00,67719.0,67719.0,0.0,^BVSP
2010-09-22 00:00:00-03:00,68325.0,68325.0,0.0,^BVSP
2010-09-23 00:00:00-03:00,68794.0,68794.0,0.0,^BVSP
2010-09-24 00:00:00-03:00,68196.0,68196.0,0.0,^BVSP
2010-09-27 00:00:00-03:00,68816.0,68816.0,0.0,^BVSP
2010-09-28 00:00:00-03:00,69228.0,69228.0,0.0,^BVSP
2010-09-29 00:00:00-03:00,69228.0,69228.0,0.0,^BVSP
2010-09-30 00:00:00-03:00,69430.0,69430.0,0.0,^BVSP
2010-10-01 00:00:00-03:00,70229.0,70229.0,0.0,^BVSP
2010-10-04 00:00:00-03:00,70385.0,70385.0,0.0,^BVSP
2010-10-05 00:00:00-03:00,71283.0,71283.0,0.0,^BVSP
2010-10-06 00:00:00-03:00,70541.0,70541.0,0.0,^BVSP
2010-10-07 00:00:00-03:00,69918.0,69918.0,0.0,^BVSP
2010-10-08 00:00:00-03:00,70809.0,70809.0,0.0,^BVSP
2010-10-11 00:00:00-03:00,70946.0,70946.0,0.0,^BVSP
2010-10-13 00:00:00-03:00,71675.0,71675.0,0.0,^BVSP
2010-10-14 00:00:00-03:00,71692.0,71692.0,0.0,^BVSP
2010-10-15 00:00:00-03:00,71830.0,71830.0,0.0,^BVSP
2010-10-18 00:00:00-02:00,71736.0,71736.0,0.0,^BVSP
2010-10-19 00:00:00-02:00,69864.0,69864.0,0.0,^BVSP
2010-10-20 00:00:00-02:00,70405.0,70405.0,0.0,^BVSP
2010-10-21 00:00:00-02:00,69652.0,69652.0,0.0,^BVSP
2010-10-22 00:00:00-02:00,69530.0,69530.0,0.0,^BVSP
2010-10-25 00:00:00-02:00,69580.0,69580.0,0.0,^BVSP
2010-10-26 00:00:00-02:00,70740.0,70740.0,0.0,^BVSP
2010-10-27 00:00:00-02:00,70569.0,70569.0,0.0,^BVSP
2010-10-28 00:00:00-02:00,70320.0,70320.0,0.0,^BVSP
2010-10-29 00:00:00-02:00,70673.0,70673.0,0.0,^BVSP
2010-11-01 00:00:00-02:00,71561.0,71561.0,0.0,^BVSP
2010-11-03 00:00:00-02:00,71905.0,71905.0,0.0,^BVSP
2010-11-04 00:00:00-02:00,72996.0,72996.0,0.0,^BVSP
2010-11-05 00:00:00-02:00,72607.0,72607.0,0.0,^BVSP
2010-11-08 00:00:00-02:00,72657.0,72657.0,0.0,^BVSP
2010-11-09 00:00:00-02:00,71679.0,71679.0,0.0,^BVSP
2010-11-10 00:00:00-02:00,71638.0,71638.0,0.0,^BVSP
2010-11-11 00:00:00-02:00,71195.0,71195.0,0.0,^BVSP
2010-11-12 00:00:00-02:00,70367.0,70367.0,0.0,^BVSP
2010-11-16 00:00:00-02:00,69192.0,69192.0,0.0,^BVSP
2010-11-17 00:00:00-02:00,69709.0,69709.0,0.0,^BVSP
2010-11-18 00:00:00-02:00,70781.0,70781.0,0.0,^BVSP
2010-11-19 00:00:00-02:00,70898.0,70898.0,0.0,^BVSP
2010-11-22 00:00:00-02:00,69633.0,69633.0,0.0,^BVSP
2010-11-23 00:00:00-02:00,67953.0,67953.0,0.0,^BVSP
2010-11-24 00:00:00-02:00,69629.0,69629.0,0.0,^BVSP
2010-11-25 00:00:00-02:00,69362.0,69362.0,0.0,^BVSP
2010-11-26 00:00:00-02:00,68226.0,68226.0,0.0,^BVSP
2010-11-29 00:00:00-02:00,67908.0,67908.0,0.0,^BVSP
2010-11-30 00:00:00-02:00,67705.0,67705.0,0.0,^BVSP
2010-12-01 00:00:00-02:00,69346.0,69346.0,0.0,^BVSP
2010-12-02 00:00:00-02:00,69527.0,69527.0,0.0,^BVSP
2010-12-03 00:00:00-02:00,69766.0,69766.0,0.0,^BVSP
2010-12-06 00:00:00-02:00,69552.0,69552.0,0.0,^BVSP
2010-12-07 00:00:00-02:00,69338.0,69338.0,0.0,^BVSP
2010-12-08 00:00:00-02:00,68175.0,68175.0,0.0,^BVSP
2010-12-09 00:00:00-02:00,67879.0,67879.0,0.0,^BVSP
2010-12-10 00:00:00-02:00,68342.0,68342.0,0.0,^BVSP
2010-12-13 00:00:00-02:00,69126.0,69126.0,0.0,^BVSP
2010-12-14 00:00:00-02:00,68743.0,68743.0,0.0,^BVSP
2010-12-15 00:00:00-02:00,67870.0,67870.0,0.0,^BVSP
2010-12-16 00:00:00-02:00,67306.0,67306.0,0.0,^BVSP
2010-12-17 00:00:00-02:00,67981.0,67981.0,0.0,^BVSP
2010-12-20 00:00:00-02:00,67264.0,67264.0,0.0,^BVSP
2010-12-21 00:00:00-02:00,68215.0,68215.0,0.0,^BVSP
2010-12-22 00:00:00-02:00,68471.0,68471.0,0.0,^BVSP
2010-12-23 00:00:00-02:00,68486.0,68486.0,0.0,^BVSP
2010-12-27 00:00:00-02:00,67803.0,67803.0,0.0,^BVSP
2010-12-28 00:00:00-02:00,68041.0,68041.0,0.0,^BVSP
2010-12-29 00:00:00-02:00,68952.0,68952.0,0.0,^BVSP
2010-12-30 00:00:00-02:00,69305.0,69305.0,0.0,^BVSP
2011-01-03 00:00:00-02:00,69962.0,69962.0,0.0,^BVSP
2011-01-04 00:00:00-02:00,70318.0,70318.0,0.0,^BVSP
2011-01-05 00:00:00-02:00,71091.0,71091.0,0.0,^BVSP
2011-01-06 00:00:00-02:00,70579.0,70579.0,0.0,^BVSP
2011-01-07 00:00:00-02:00,70057.0,70057.0,0.0,^BVSP
2011-01-10 00:00:00-02:00,70127.0,70127.0,0.0,^BVSP
2011-01-11 00:00:00-02:00,70423.0,70423.0,0.0,^BVSP
2011-01-12 00:00:00-02:00,71633.0,71633.0,0.0,^BVSP
2011-01-13 00:00:00-02:00,70721.0,70721.0,0.0,^BVSP
2011-01-14 00:00:00-02:00,70940.0,70940.0,0.0,^BVSP
2011-01-17 00:00:00-02:00,70609.0,70609.0,0.0,^BVSP
2011-01-18 00:00:00-02:00,70920.0,70920.0,0.0,^BVSP
2011-01-19 00:00:00-02:00,70058.0,70058.0,0.0,^BVSP
2011-01-20 00:00:00-02:00,69562.0,69562.0,0.0,^BVSP
2011-01-21 00:00:00-02:00,69133.0,69133.0,0.0,^BVSP
2011-01-24 00:00:00-02:00,69427.0,69427.0,0.0,^BVSP
2011-01-26 00:00:00-02:00,68709.0,68709.0,0.0,^BVSP
2011-01-27 00:00:00-02:00,68051.0,68051.0,0.0,^BVSP
2011-01-28 00:00:00-02:00,66698.0,66698.0,0.0,^BVSP
2011-01-31 00:00:00-02:00,66575.0,66575.0,0.0,^BVSP
2011-02-01 00:00:00-02:00,67847.0,67847.0,0.0,^BVSP
2011-02-02 00:00:00-02:00,66688.0,66688.0,0.0,^BVSP
2011-02-03 00:00:00-02:00,66765.0,66765.0,0.0,^BVSP
2011-02-04 00:00:00-02:00,65269.0,65269.0,0.0,^BVSP
2011-02-07 00:00:00-02:00,65362.0,65362.0,0.0,^BVSP
2011-02-08 00:00:00-02:00,65771.0,65771.0,0.0,^BVSP
2011-02-09 00:00:00-02:00,64218.0,64218.0,0.0,^BVSP
2011-02-10 00:00:00-02:00,64578.0,64578.0,0.0,^BVSP
2011-02-11 00:00:00-02:00,65756.0,65756.0,0.0,^BVSP
2011-02-14 00:00:00-02:00,66558.0,66558.0,0.0,^BVSP
2011-02-15 00:00:00-02:00,66341.0,66341.0,0.0,^BVSP
2011-02-16 00:00:00-02:00,67571.0,67571.0,0.0,^BVSP
2011-02-17 00:00:00-02:00,67685.0,67685.0,0.0,^BVSP
2011-02-18 00:00:00-02:00,68067.0,68067.0,0.0,^BVSP
2011-02-21 00:00:00-03:00,67259.0,67259.0,0.0,^BVSP
2011-02-22 00:00:00-03:00,66440.0,66440.0,0.0,^BVSP
2011-02-23 00:00:00-03:00,66910.0,66910.0,0.0,^BVSP
2011-02-24 00:00:00-03:00,66949.0,66949.0,0.0,^BVSP
2011-02-25 00:00:00-03:00,66903.0,66903.0,0.0,^BVSP
2011-02-28 00:00:00-03:00,67383.0,67383.0,0.0,^BVSP
2011-03-01 00:00:00-03:00,66243.0,66243.0,0.0,^BVSP
2011-03-02 00:00:00-03:00,67282.0,67282.0,0.0,^BVSP
2011-03-03 00:00:00-03:00,68146.0,68146.0,0.0,^BVSP
2011-03-04 00:00:00-03:00,68012.0,68012.0,0.0,^BVSP
2011-03-09 00:00:00-03:00,67264.0,67264.0,0.0,^BVSP
2011-03-10 00:00:00-03:00,66041.0,66041.0,0.0,^BVSP
2011-03-11 00:00:00-03:00,66685.0,66685.0,0.0,^BVSP
2011-03-14 00:00:00-03:00,67169.0,67169.0,0.0,^BVSP
2011-03-15 00:00:00-03:00,67005.0,67005.0,0.0,^BVSP
2011-03-16 00:00:00-03:00,66003.0,66003.0,0.0,^BVSP
2011-03-17 00:00:00-03:00,66216.0,66216.0,0.0,^BVSP
2011-03-18 00:00:00-03:00,66880.0,66880.0,0.0,^BVSP
2011-03-21 00:00:00-03:00,66690.0,66690.0,0.0,^BVSP
2011-03-22 00:00:00-03:00,67578.0,67578.0,0.0,^BVSP
2011-03-23 00:00:00-03:00,67796.0,67796.0,0.0,^BVSP
2011-03-24 00:00:00-03:00,67533.0,67533.0,0.0,^BVSP
2011-03-25 00:00:00-03:00,67766.0,67766.0,0.0,^BVSP
2011-03-28 00:00:00-03:00,67193.0,67193.0,0.0,^BVSP
2011-03-29 00:00:00-03:00,67419.0,67419.0,0.0,^BVSP
2011-03-30 00:00:00-03:00,67997.0,67997.0,0.0,^BVSP
2011-03-31 00:00:00-03:00,68587.0,68587.0,0.0,^BVSP
2011-04-01 00:00:00-03:00,69268.0,69268.0,0.0,^BVSP
2011-04-04 00:00:00-03:00,69704.0,69704.0,0.0,^BVSP
2011-04-05 00:00:00-03:00,69838.0,69838.0,0.0,^BVSP
2011-04-06 00:00:00-03:00,69037.0,69037.0,0.0,^BVSP
2011-04-07 00:00:00-03:00,69176.0,69176.0,0.0,^BVSP
2011-04-08 00:00:00-03:00,68718.0,68718.0,0.0,^BVSP
2011-04-11 00:00:00-03:00,68164.0,68164.0,0.0,^BVSP
2011-04-12 00:00:00-03:00,66896.0,66896.0,0.0,^BVSP
2011-04-13 00:00:00-03:00,66486.0,66486.0,0.0,^BVSP
2011-04-14 00:00:00-03:00,66279.0,66279.0,0.0,^BVSP
2011-04-15 00:00:00-03:00,66684.0,66684.0,0.0,^BVSP
2011-04-18 00:00:00-03:00,65415.0,65415.0,0.0,^BVSP
2011-04-19 00:00:00-03:00,66158.0,66158.0,0.0,^BVSP
2011-04-20 00:00:00-03:00,67058.0,67058.0,0.0,^BVSP
2011-04-25 00:00:00-03:00,66972.0,66972.0,0.0,^BVSP
2011-04-26 00:00:00-03:00,67144.0,67144.0,0.0,^BVSP
2011-04-27 00:00:00-03:00,66264.0,66264.0,0.0,^BVSP
2011-04-28 00:00:00-03:00,65673.0,65673.0,0.0,^BVSP
2011-04-29 00:00:00-03:00,66133.0,66133.0,0.0,^BVSP
2011-05-02 00:00:00-03:00,65463.0,65463.0,0.0,^BVSP
2011-05-03 00:00:00-03:00,64318.0,64318.0,0.0,^BVSP
2011-05-04 00:00:00-03:00,63616.0,63616.0,0.0,^BVSP
2011-05-05 00:00:00-03:00,63407.0,63407.0,0.0,^BVSP
2011-05-06 00:00:00-03:00,64417.0,64417.0,0.0,^BVSP
2011-05-09 00:00:00-03:00,64622.0,64622.0,0.0,^BVSP
2011-05-10 00:00:00-03:00,64877.0,64877.0,0.0,^BVSP
2011-05-11 00:00:00-03:00,63776.0,63776.0,0.0,^BVSP
2011-05-12 00:00:00-03:00,64003.0,64003.0,0.0,^BVSP
2011-05-13 00:00:00-03:00,63235.0,63235.0,0.0,^BVSP
2011-05-16 00:00:00-03:00,62830.0,62830.0,0.0,^BVSP
2011-05-17 00:00:00-03:00,63673.0,63673.0,0.0,^BVSP
2011-05-18 00:00:00-03:00,62841.0,62841.0,0.0,^BVSP
2011-05-19 00:00:00-03:00,62367.0,62367.0,0.0,^BVSP
2011-05-20 00:00:00-03:00,62597.0,62597.0,0.0,^BVSP
2011-05-23 00:00:00-03:00,62345.0,62345.0,0.0,^BVSP
2011-05-24 00:00:00-03:00,63337.0,63337.0,0.0,^BVSP
2011-05-25 00:00:00-03:00,63388.0,63388.0,0.0,^BVSP
2011-05-26 00:00:00-03:00,64099.0,64099.0,0.0,^BVSP
2011-05-27 00:00:00-03:00,64295.0,64295.0,0.0,^BVSP
2011-05-30 00:00:00-03:00,63954.0,63954.0,0.0,^BVSP
2011-05-31 00:00:00-03:00,64620.0,64620.0,0.0,^BVSP
2011-06-01 00:00:00-03:00,63411.0,63411.0,0.0,^BVSP
2011-06-02 00:00:00-03:00,64218.0,64218.0,0.0,^BVSP
2011-06-03 00:00:00-03:00,64341.0,64341.0,0.0,^BVSP
2011-06-06 00:00:00-03:00,63068.0,63068.0,0.0,^BVSP
2011-06-07 00:00:00-03:00,63218.0,63218.0,0.0,^BVSP
2011-06-08 00:00:00-03:00,63033.0,63033.0,0.0,^BVSP
2011-06-09 00:00:00-03:00,63469.0,63469.0,0.0,^BVSP
2011-06-10 00:00:00-03:00,62697.0,62697.0,0.0,^BVSP
2011-06-13 00:00:00-03:00,62023.0,62023.0,0.0,^BVSP
2011-06-14 00:00:00-03:00,62205.0,62205.0,0.0,^BVSP
2011-06-15 00:00:00-03:00,61604.0,61604.0,0.0,^BVSP
2011-06-16 00:00:00-03:00,60881.0,60881.0,0.0,^BVSP
2011-06-17 00:00:00-03:00,61060.0,61060.0,0.0,^BVSP
2011-06-20 00:00:00-03:00,61168.0,61168.0,0.0,^BVSP
2011-06-21 00:00:00-03:00,61424.0,61424.0,0.0,^BVSP
2011-06-22 00:00:00-03:00,61194.0,61194.0,0.0,^BVSP
2011-06-24 00:00:00-03:00,61017.0,61017.0,0.0,^BVSP
2011-06-27 00:00:00-03:00,61217.0,61217.0,0.0,^BVSP
2011-06-28 00:00:00-03:00,62303.0,62303.0,0.0,^BVSP
2011-06-29 00:00:00-03:00,62334.0,62334.0,0.0,^BVSP
2011-06-30 00:00:00-03:00,62404.0,62404.0,0.0,^BVSP
2011-07-01 00:00:00-03:00,63394.0,63394.0,0.0,^BVSP
2011-07-04 00:00:00-03:00,63891.0,63891.0,0.0,^BVSP
2011-07-05 00:00:00-03:00,63039.0,63039.0,0.0,^BVSP
2011-07-06 00:00:00-03:00,62565.0,62565.0,0.0,^BVSP
2011-07-07 00:00:00-03:00,62207.0,62207.0,0.0,^BVSP
2011-07-08 00:00:00-03:00,61513.0,61513.0,0.0,^BVSP
2011-07-11 00:00:00-03:00,60224.0,60224.0,0.0,^BVSP
